job_link,job_skills
https://www.linkedin.com/jobs/view/senior-software-developer-at-eqhealth-solutions-now-kepro-3645444606,"Functional requirements translation, Development work planning, Application component design development & deployment, Development status communication, Application integrity and availability assurance, Alternative development methodologies research, Team improvement recommendations, Courteous and prompt customer service, Prioritization and professional addressing of requests and assignments, Timely completion of development assignments, Service work process and financial performance improvement identification and recommendation, Quality improvement initiative implementation assistance, Coworker assistance in task and assignment completion, Teamwork support"
https://www.linkedin.com/jobs/view/school-adjustment-counselor-substitute-8-12-weeks-at-falmouth-public-schools-3752812097,"Interpersonal skills, Counseling, Social Work, Child Development, Education, Crisis Intervention, Behavior Intervention Plan, Functional Behavioral Assessment, IEP, Case Management, Human Services, Home assessment, Group processes, Bilingual"
https://www.linkedin.com/jobs/view/specialist-package-freight-at-wynn-las-vegas-3618673333,"Computer technology, Software, Manual pallet jacks, Electric pallet jacks, Forklifts, High school diploma, Two years of experience in the hospitality industry"
https://www.linkedin.com/jobs/view/inventory-control-analyst-at-pactiv-evergreen-inc-3726046534,"Inventory Management, Cycle Counting, Root Cause Analysis, Warehouse Management System (WMS), SAP, JDA (Red Prairie), Enterprise Resource Planning Systems (ERP), APICS CPIM Certification, Financial Acumen, Distribution/Warehouse Logistics, Strong Organization Skills, Multitasking, Prioritization, Sense of Urgency, SelfDirected, Discrepancy Resolution, Written and Verbal Communication Skills, Problem Identification, Issue Resolution, Teamwork, Analytical Skills, Excel Reporting Skills (vlookup pivot tables & macros)"
https://www.linkedin.com/jobs/view/pediatrician-at-health-ecareers-3796497179,"BoardCertified Pediatrician, BC MD, Active license in GA, Experience with high volume, Spanish language proficiency, General sick and well visits, MF schedule, No weekends or call, No inpatient or newborn rounding, Competitive salary, Comprehensive benefits, CME, 401K with match, Relocation assistance"
https://www.linkedin.com/jobs/view/lead-engineer-principal-engineer-powertrain-analysis-at-southwest-research-institute-3749796997,"Powertrain system, Engine, Aftertreatment, Electrification R&D, Simulation, Structural analysis, Thermomechanical fatigue (TMF) analysis, Reporting, Presentation, System performance improvement, Building relationships with new clients, Maintaining existing client communication, Proposal and cost estimate preparation, Mechanical Engineering, Automotive Engineering, GTPower, Experimental validation, Engine or vehicle manufacturer"
https://www.linkedin.com/jobs/view/shift-manager-at-sonic-drive-in-3798546486,"Restaurant Management, Hiring, Training, Team Development, Customer Service, Food Safety, Cleanliness, Efficiency, Cash Handling, Ability to work in a fastpaced environment, Ability to work under pressure, Excellent communication skills, Ability to lead and motivate a team, Ability to solve problems quickly and efficiently, High School Diploma or equivalent"
https://uk.linkedin.com/jobs/view/family-solicitor-at-douglas-scott-legal-recruitment-3797948846,"Family Law, Divorce, Financial, Children Law, Private Funded Matters, Caseload Management, Legal Secretary, Home Office"
https://www.linkedin.com/jobs/view/academic-advisor-i-haslam-college-of-business-at-clickjobs-io-3800728096,"Academic Advising, Educational Planning, Career Development, Experiential Learning, Leadership Development, SelfExploration, Communication Skills, Banner, DARS, Navigate, IT Sources, Internet Programs, BUAD 100, Master's Degree, Student Development, Mentoring, Academic Coaching, Diversity and Intercultural Awareness, Organizational Skills, Project Management, Resume/CV, References, Sexual Misconduct Investigation"
https://www.linkedin.com/jobs/view/registered-nurse-6mw-mhb-at-catholic-health-at-health-ecareers-3806086552,"Leadership, Communication, BLS, ACLS, Computer literacy, Healthcare technology, Healthcare technology innovations, Superuser, Train the trainer, Registered Nurse license, Accredited nursing school"
https://uk.linkedin.com/jobs/view/motorcycle-sales-executive-at-perfect-placement-uk-3789020337,"Motorcycle Sales, Customer Service, Vehicle Demonstrations, Test Drives, Sales Targets, Finance, Insurance, Accessories, Motorcycle Dealer Environment, UK Motorcycle Driving Licence"
https://www.linkedin.com/jobs/view/cook-i-at-university-of-michigan-3796369528,"Communication, Food Preparation, Cleaning, Sanitation, Maintenance, English Proficiency, Flexible Schedule, Food Production Experience, Static Position, Heavy Lifting, Food Safety, Health and Safety, Culinary Excellence, Collective Bargaining Agreement"
https://www.linkedin.com/jobs/view/superintendent-interior-construction-at-layton-construction-3605495502,"Scheduling, Production, Procurement, Manpower, Equipment, Quality, Safety, Constructing with Integrity, Specifications, Project Manager, ""Look Ahead"" Schedules, PreConstruction Meeting, Tools, Materials, Construction Issues, Progress, Clients, Supervisory Personnel, Craft Personnel, Subcontractors, Project Management Plan (PMP), Company Policies, Safety Policies, Quality Standards, Equal Opportunity, Bachelor's degree, Construction, Building Codes, Design Requirements, Blueprints, Finish Carpentry, Administrative Skills, Progress, Coordination, Teamwork, ProblemSolving, Planning, Initiative, CMiC"
https://www.linkedin.com/jobs/view/lead-sales-associate-pt-at-dollar-general-3800849714,"Cashiering, Stocking, Leadership, Planogram implementation, Customer service, Unloading trucks, Receiving and unpacking merchandise, Stock rotation and facing, Merchandise display building, Returned merchandise restocking, Ordering zones and drop shipment categories, Planogram assistance, Customer assistance, Store maintenance, Cleaning, Greeting customers, Register maintenance, Cash register operation, Flatbed scanner operation, Payment collection, Change making, Sidewalk display setup, Store organization, Safe environment maintenance, Customer service leadership, Company policy and procedure adherence, Store opening and closing, Refund authorization and signing, Override authorization and signing, Register counting, Bank deposits, Cashier accountability maintenance, Key control maintenance, Security practice adherence, Cash control procedure adherence, Cash level monitoring, Drawer pulls, Camera monitoring, Paperwork and documentation completion, Mathematical calculations, Cash handling procedures, IBM cash register functions, Safety policies and practices, Planogram reading and following, Merchandise presentation guidance, High school diploma or equivalent, Supervisory experience, Related experience or training"
https://www.linkedin.com/jobs/view/travel-allied-health-professional-cath-lab-technologist-at-totalmed-inc-3801798519,"Cath Lab Technologist, Shift Work, Travel Job, Allied Health Professional, TechnicianCath Lab Tech, Highway Hypodermics, Travel Nursing Central"
https://www.linkedin.com/jobs/view/registered-nurse-same-day-pacu-rn-at-deaconess-health-system-3804084733,"Nursing, Care Providing, Critical Thinking, Judgment, Patient Care, Supervising, Coordinating, Education, Registered Nurse (RN), Kentucky (KY), Compact Licensure"
https://www.linkedin.com/jobs/view/automobile-sales-consultant-noncommissioned-at-don-johnson-auto-group-3787798375,"CRM, Client Relationship Management, Positive attitude, Communication skills, Strong customer service, Willingness to learn, Team player, Fast learner, High school diploma, Clean driving record, Valid driver's license, Computer skills, Attention to detail, Problemsolving skills, Sales skills, Negotiation skills, Ability to work independently, Ability to meet targets, Ability to handle multiple tasks simultaneously, Ability to prioritize tasks, Ability to work under pressure"
https://www.linkedin.com/jobs/view/hematologist-oncologist-at-practicelink-3803486793,"Hematologist/Oncologist, Cancer Treatment, Oncology, Radiation Therapy, CyberKnife®, Intensity Modulated Radiation Therapy, High Dose Radiation, Clinical Trials, Tumor Boards, Thoracic, Breast, Spine, Brain, GI, Complementary Therapies, Infusion Center, EPIC EMR, 4day work week, Competitive compensation, Signing bonus, Relocation assistance, Guaranteed firstyear income, CME reimbursement, Fully paid malpractice insurance, Health coverage options, Retirement plans, Educational loan reimbursement, Clinician Wellbeing program, Coaching, Counseling, Concierge services, Practice experience program, New Clinician Education, Clinician Leadership Development"
https://www.linkedin.com/jobs/view/security-automaton-engineer-at-iceberg-cyber-security-3798712329,"Automation, Python, DevOps, Infrastructure, Security"
https://www.linkedin.com/jobs/view/registered-nurse-surgical-oncology-at-medical-city-dallas-3792229735,"Registered Nurse, Surgical Oncology, BLS Healthcare Provider, American Heart Association, American Red Cross, ONS Chemotherapy Biotherapy Certificate Provider, Oncology, Chemotherapy, Biotherapy, Associate Degree, BSN"
https://www.linkedin.com/jobs/view/travel-allied-health-professional-surgical-technologist-at-rnnetwork-3767296890,"Surgical Technologist, Registered Nurse, Surgical Nursing, Travel Nursing, Shift Work, Nights, Patient Care, Credentials, Licensing, Housing, Travel Arrangements, Weekly Pay, Holiday Pay, Guaranteed Hours, 401k Retirement Plan, Pet Insurance, Company Provided Housing Options, Sick Pay, Referral Bonus, Employee Assistance Programs, Medical Benefits, Dental Benefits, Vision Benefits"
https://www.linkedin.com/jobs/view/lead-sales-associate-ft-at-dollar-general-3580200173,"Customer service, Cash register operation, Stocking and recovering merchandise, Store cleaning, Planogram implementation and maintenance, Store opening and closing, Supervisory experience, Interpersonal and oral communication, Safety policies and practices, Planogram and merchandise presentation guides, Mathematical calculations, Cash handling procedures, Cashier accountability, Deposit control, High school diploma, Frequent walking and standing, Frequent bending stooping and kneeling, Frequent handling of merchandise and equipment, Lifting up to 40 pounds, Climbing up to six feet, Moderate noise level, Occasional exposure to outside weather conditions, Occasional driving"
https://www.linkedin.com/jobs/view/franchising-manager-at-the-habit-burger-grill-3798227861,"Recruitments, Relationship Management, CRM, Project Management, Franchise Development, Financial Economics, Legal Documents, BA, MBA, Negotiation, Communication, Leadership, Time Management, Organizational Skills, Problem Solving, Multitasking, Hiring, Interviewing, Onboarding, Franchise System, Lender Relationships, Cardinal Scorecard, Ambiguity Tolerance, Talent Identification, Interviewing, Financial Statement Analysis, Compensation Structure, Diversity and Inclusion, Equal Opportunity Employment, Reasonable Accommodation, Benefits"
